AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,20.12.2004,EU,995/04,0,"Initiative des Königreichs Schweden mit dem Entwurf eines Rahmenbeschlusses über die Vereinfachung des Austauschs von Informationen und Erkenntnissen zwischen den Strafverfolgungsbehörden der Mitgliedstaaten der Europäischen Union, insbesondere in Bezug auf schwerwiegende Straftaten einschließlich terroristischer Handlungen",2004
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Wi (fdf) - Fz,17.12.2004,Wi,994/04,0,"Stellungnahme der Bundesregierung zum Tätigkeitsbericht der Regulierungsbehörde für Telekommunikation und Post 2002/2003 und zum Sondergutachten der Monopolkommission - ""Wettbewerbintensivierung in der Telekommunikation - Zementierung des Postmonopols""",2004
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,AS (fdf) - FS - G - K - Wi - Wo,16.12.2004,AS,993/04,0,Bericht der Bundesregierung über die Lage behinderter Menschen und die Entwicklung ihrer Teilhabe,2004
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),16.12.2004,K,992/04,0,"Benennung eines Mitglieds des Kuratoriums der Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland""",2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),16.12.2004,Fz,991/04,0,Haushaltsführung 2004 Erteilung der Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 0802 Titel 632 11 - Verwaltungskostenerstattung an Länder,2004
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),15.12.2004,In,990/04,0,Vorschlag für die Berufung eines stellvertretenden Mitglieds des Stiftungsrates der Heimkehrerstiftung,2004
,,,,,,,,,,,,,,,,15.12.2004,,989/04,,Gesetz zur Einführung der Europäischen Gesellschaft (SEEG),2004
,,,,,,,,,,,,,,,,15.12.2004,,988/04,,"... Strafrechtsänderungsgesetz - §§ 180b, 181 StGB (... StrÄndG)",2004
,,,,,,,,,,,,,,,,15.12.2004,,987/04,,Gesetz zur Änderung des Aufenthaltsgesetzes und weiterer Gesetze,2004
,,,,,,,,,,,,,,,,15.12.2004,,986/04,,Gesetz zum qualitätsorientierten und bedarfsgerechten Ausbau der Tagesbetreuung für Kinder (Tagesbetreuungsausbaugesetz - TAG),2004
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,U (fdf) - A - In - Wi,15.12.2004,U,985/04,0,Allgemeine Verwaltungsvorschrift zur Verordnung über das Europäische Abfallverzeichnis (Abfallverzeichnis-Verordnung - AVV) vom 10. Dezember 2001,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),15.12.2004,Fz,984/04,0,Haushalts- und Wirtschaftsführung 2004 Einwilligung in eine überplanmäßige Ausgabe beim Einzelplan 09 - BMWA - bei Kapitel 0902 Titel 683 50 - Beteiligung am Innovationsrisiko von Technologieunternehmen -,2004
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),17.12.2004,EU,983/04,0,Entwurf eines Gesetzes zu dem Vertrag vom 29. Oktober 2004 über eine Verfassung für Europa,2004
,,,,,,,,,,,,,,,,07.12.2004,,982/04,,Entschließung des Europäischen Parlaments zu Guantánamo,2004
,,,,,,,,,,,,,,,,07.12.2004,,981/04,,Entschließung des Europäischen Parlaments zum Iran,2004
,,,,,,,,,,,,,,,,07.12.2004,,980/04,,Entschließung des Europäischen Parlaments zu Streumunition,2004
,,,,,,,,,,,,,,,,07.12.2004,,979/04,,Entschließung des Europäischen Parlaments zur politischen Lage in Belarus nach den Parlamentswahlen und dem Referendum vom 17. Oktober 2004,2004
,,,,,,,,,,,,,,,,07.12.2004,,978/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Usbekistan andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,977/04,,"Legislative Entschließung der Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Ukraine andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,976/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Russischen Föderation andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,975/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Moldau andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,974/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Kirgisischen Republik andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,973/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Kasachstan andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,972/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und Georgien andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,971/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Aserbaidschan andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
,,,,,,,,,,,,,,,,07.12.2004,,970/04,,"Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates und der Kommission über den Abschluss eines Protokolls zum Abkommen über Partnerschaft und Zusammenarbeit zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Armenien andererseits anlässlich des Beitritts der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",2004
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - A - G,14.12.2004,EU,969/04,0,"Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung der Verordnung (EG) Nr. 999/2001 mit Vorschriften zur Verhütung, Kontrolle und Tilgung bestimmter transmissibler spongiformer Enzephalopathien",2004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),14.12.2004,A,968/04,0,Erste Verordnung zur Änderung der Verordnung über die Saldierung von Grundflächen im Wirtschaftsjahr 2004/2005 im Rahmen der gemeinschaftsrechtlichen Stützungsregelung für Erzeuger bestimmter landwirtschaftlicher Kulturpflanzen,2004
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - A - Wi,09.12.2004,EU,967/04,0,"Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Festlegung von Nennfüllmengen für Erzeugnisse in Fertigpackungen, zur Aufhebung der Richtlinien 75/106/EWG und 80/232/EWG des Rates und zur Änderung der Richtlinie 76/211/EWG des Rates",2004
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,R (fdf) - G,09.12.2004,R,966/04,0,Gesetz zur Umsetzung der Richtlinie über den rechtlichen Schutz biotechnologischer Erfindungen,2004
,,,,,,,,,,,,,,,,08.12.2004,,965/04,,Entwurf eines ... Gesetzes zur Änderung des Finanzausgleichsgesetzes,2004
,,,,,,,,,,,,,,,,02.12.2004,,964/04,,Verbraucherpolitischer Bericht 2004,2004
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),07.12.2004,K,963/04,0,"Benennung eines Mitglieds des Kuratoriums der Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland""",2004
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,AS (fdf) - FJ - FS - Fz,02.12.2004,AS,962/04,0,"Bericht der Bundesregierung über die gesetzliche Rentenversicherung, insbesondere über die Entwicklung der Einnahmen und Ausgaben, der Nachhaltigkeitsrücklage sowie des jeweils erforderlichen Beitragssatzes in den künftigen 15 Kalenderjahren gemäß § 154 SGB VI (Rentenversicherungsbericht 2004) und Gutachten des Sozialbeirats zum Rentenversicherungsbericht 2004",2004
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),02.12.2004,K,961/04,0,Benennung eines Mitglieds und eines stellvertretenden Mitglieds für das Kuratorium der Museumsstiftung Post und Telekommunikation,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),02.12.2004,Fz,960/04,0,Haushaltsführung 2004 Überplanmäßige Ausgabe bei Kapitel 1710 Titel 632 07 - Ausgaben nach § 8 Abs. 2 des Unterhaltsvorschussgesetzes,2004
,,,,,,,,,,,,,,,,02.12.2004,,959/04,,Entschließung des Bundesrates zum effizienten Einsatz der so genannten Zusatzjobs nach § 16 Abs. 3 SGB II,2004
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,G (fdf) - In,01.12.2004,G,958/04,0,Neunzehnte Verordnung zur Änderung betäubungsmittelrechtlicher Vorschriften (Neunzehnte Betäubungsmittelrechts-Änderungsverordnung - 19. BtMÄndV),2004
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),03.12.2004,Wi,957/04,0,Gesetz zur Fortentwicklung der Berufsaufsicht über Abschlussprüfer in der Wirtschaftsprüferordnung (Abschlussprüferaufsichtsgesetz - APAG),2004
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),03.12.2004,Vk,956/04,0,Gesetz zur Änderung eisenbahnrechtlicher Vorschriften hinsichtlich der Regelung der Interoperabilität des transeuropäischen Eisenbahnsystems,2004
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),03.12.2004,Vk,955/04,0,Drittes Gesetz zur Änderung eisenbahnrechtlicher Vorschriften,2004
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),03.12.2004,K,954/04,0,Gesetz zur Änderung dienst- und arbeitsrechtlicher Vorschriften im Hochschulbereich (HdaVÄndG),2004
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),03.12.2004,In,953/04,0,Neuntes Gesetz zur Änderung des Parteiengesetzes,2004
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Fz (fdf) - R,03.12.2004,Fz,952/04,0,Gesetz zur Neuregelung der präventiven Telekommunikations- und Postüberwachung durch das Zollkriminalamt und zur Änderung der Investitionszulagengesetze 2005 und 1999 (NTPG),2004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - A,02.12.2004,G,951/04,0,Dreiundfünfzigste Verordnung zur Änderung der Verordnung über verschreibungspflichtige Arzneimittel,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AS (fdf) - Fz - Wi,01.12.2004,AS,950/04,0,Entschließung des Bundesrates für eine nachhaltige Reform der gewerblichen Unfallversicherung und des Insolvenzgeldes,2004
,,,,,,,,,,,,,,,,01.12.2004,,949/04,,Gesetz zur Umsetzung der EG-Richtlinie über die Bewertung und Bekämpfung von Umgebungslärm,2004
,,,,,,,,,,,,,,,,24.11.2004,,948/04,,Benennung eines Mitglieds des Kuratoriums des Deutschen Instituts für Menschenrechte,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.11.2004,Fz,947/04,0,Haushaltsführung 2004 Kapitel 2302 Titel 896 02 (Europäischer Entwicklungsfonds); Antrag auf Erteilung der Einwilligung in eine überplanmäßige Ausgabe im Haushaltsjahr 2004,2004
,,,,,,,,,,,,,,,,26.11.2004,,946/04,,Gesetz zur finanziellen Unterstützung der Innovationsoffensive durch Abschaffung der Eigenheimzulage,2004
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.11.2004,R,945/04,0,Entwurf eines Gesetzes zur Stärkung der Selbstverwaltung der Rechtsanwaltschaft,2004
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),26.11.2004,Wi,944/04,0,Benennung eines Mitglieds des Beirates bei der Regulierungsbehörde für Telekommunikation und Post,2004
,,,,,,,,,,,,,,,,25.11.2004,,943/04,,Zweites Gesetz zur Änderung der Vorschriften zum diagnose-orientierten Fallpauschalensystem für Krankenhäuser und zur Änderung anderer Vorschriften (Zweites Fallpauschalenänderungsgesetz - 2. FPÄndG),2004
,,,,,,,,,,,,,,,,24.11.2004,,942/04,,Gesetz zur Berücksichtigung der Kindererziehung im Beitragsrecht der sozialen Pflegeversicherung (Kinder-Berücksichtigungsgesetz - KiBG),2004
,,,,,,,,,,,,,,,,24.11.2004,,941/04,,Gesetz zur Anpassung der Finanzierung von Zahnersatz,2004
0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,Vk (fdf) - In - R - U,24.11.2004,Vk,940/04,0,Entschließung des Bundesrates zur Überprüfung der Grenzen des zulässigen Alkoholgenusses in der Schifffahrt,2004
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,24.11.2004,EU,939/04,0,Vorschlag für eine Richtlinie des Rates zur Überwachung und Kontrolle der Verbringungen radioaktiver Abfälle und abgebrannter Brennelemente,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),24.11.2004,Fz,938/04,0,Haushaltsführung 2004 Überplanmäßige Ausgabe bei Kapitel 1702 Titel 632 01 - Aufwendungen für Gräber der Opfer von Krieg und Gewaltherrschaft -,2004
,,,,,,,,,,,,,,,,24.11.2004,,937/04,,Wahl des Vorsitzenden des Ausschusses für Fragen der Europäsichen Union,2004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),26.11.2004,AA,936/04,0,Gesetz zu dem Protokoll V vom 28. November 2003 zum VN-Waffenübereinkommen,2004
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Vk (fdf) - R,26.11.2004,Vk,935/04,0,Drittes Gesetz zur Änderung des Verkehrswegeplanungsbeschleunigungsgesetzes,2004
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Wi (fdf) - AS - Fz - G,19.11.2004,Wi,934/04,0,Jahresgutachten 2004/2005 des Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung,2004
,,,,,,,,,,,,,,,,26.11.2004,,933/04,,Entwurf eines ... Gesetzes zur Änderung des Verkehrswegeplanungsbeschleunigungsgesetzes,2004
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),26.11.2004,EU,932/04(neu),0,Gesetz zu dem Abkommen vom 18. November 2002 zur Gründung einer Assoziation zwischen der Europäischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Republik Chile andererseits,2004
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),26.11.2004,Wi,931/04,0,Erstes Gesetz zur Änderung des Signaturgesetzes (1. SigÄndG),2004
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,V (fdf) - FJ,26.11.2004,V,930/04,0,Gesetz zur Durchsetzung der Gleichstellung von Soldatinnen und Soldaten der Bundeswehr (Soldatinnen- und Soldatengleichstellungsdurchsetzungsgesetz - SDGleiG),2004
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,U (fdf) - Vk,26.11.2004,U,929/04,0,Gesetz zur Neugestaltung des Umweltinformationsgesetzes und zur Änderung der Rechtsgrundlagen zum Emissionshandel,2004
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.11.2004,R,928/04,0,Gesetz zur Änderung des Ehe- und Lebenspartnerschaftsnamensrechts,2004
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.11.2004,R,927/04,0,Gesetz zum internationalen Familienrecht,2004
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),26.11.2004,K,926/04,0,Gesetz zur Errichtung der Akademie der Künste (AdKG),2004
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,In (fdf) - Fz,26.11.2004,In,925/04,0,Fünfundzwanzigstes Gesetz zur Änderung des Abgeordnetengesetzes und Einundzwanzigstes Gesetz zur Änderung des Europaabgeordnetengesetzes,2004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),26.11.2004,G,924/04,0,Erstes Gesetz zur Änderung des Transfusionsgesetzes und arzneimittelrechtlicher Vorschriften,2004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FS (fdf),26.11.2004,FS,923/04,0,Gesetz zur Änderung des Gräbergesetzes,2004
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,A (fdf) - Fz - In - R,26.11.2004,A,922/04,0,Gesetz zur Neuordnung des Lebensmittel- und des Futtermittelrechts,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),26.11.2004,Fz,921/04,0,Gesetz über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2004 (Nachtragshaushaltsgesetz 2004),2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),26.11.2004,Fz,920/04,0,Gesetz über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2005 (Haushaltsgesetz 2005),2004
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - Wi,26.11.2004,U,919/04,0,Dritte Verordnung zur Änderung der Verpackungsverordnung,2004
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),19.11.2004,In,918/04,0,Gesetz zur Änderung des Aufenthaltsgesetzes und weiterer Gesetze,2004
0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,EU (fdf) - AS - Fz - K - U - Wi - Wo,18.11.2004,EU,917/04,0,Position der Bundesregierung zur Halbzeitbilanz der Lissabon-Strategie (Oktober 2004) - Wachstum und Beschäftigung für die Jahre bis 2010,2004
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,U (fdf) - A - In - Wi,17.11.2004,U,916/04,0,Allgemeine Verwaltungsvorschrift zur Änderung der Verwaltungsvorschrift wassergefährdende Stoffe,2004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),17.11.2004,AS,915/04,0,Verordnung zur Anpassung der Gefahrstoffverordnung an die EG-Richtlinie 98/24/EG und andere EG-Richtlinien,2004
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),17.11.2004,Fz,914/04,0,Haushaltsführung 2004 Unterrichtung gemäß § 37 Abs. 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1513 Titel 636 12 - Zuschuss des Bundes an die Künstlersozialkasse,2004
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),02.12.2004,R,913/04,0,Verfahren vor dem Bundesverfassungsgericht,2004
,,,,,,,,,,,,,,,,16.11.2004,,912/04,,"Empfehlungen des Europäischen Parlaments an den Rat und den Europäischen Rat zur Zukunft des Raumes der Freiheit, der Sicherheit und des Rechts sowie zu den Bedingungen für die Stärkung seiner Legitimität und Effizienz",2004
,,,,,,,,,,,,,,,,16.11.2004,,911/04,,Entschließung des Europäischen Parlaments zu den Ratifizierungsverfahren für den Vertrag über eine Verfassung für Europa und einer Kommunikationsstrategie im Zusammenhang mit diesem Vertrag,2004
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,15.11.2004,R,910/04,0,Entwurf eines ... Strafrechtsänderungsgesetzes - Wahldelikte - (...StrÄndG),2004
