AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - Wi,15.12.2014,U,622/14(neu),0,Eine Agenda für den Wandel zu nachhaltiger Entwicklung weltweit - Die deutsche Position für die Verhandlungen über die Post 2015-Agenda für nachhaltige Entwicklung,2014
,,,,,,,,,,,,,,,,12.12.2014,,621/14,,"Bericht der Bundesregierung über den Fortgang der eingeleiteten Reformprozesse, mögliche Missstände und sonstige aktuelle Entwicklungen in der Transplantationsmedizin",2014
,,,,,,,,,,,,,,,,16.12.2014,,620/14,,Benennung eines Mitglieds und eines stellvertretenden Mitglieds für den Eisenbahninfrastrukturbeirat,2014
0,0,0,0,0,0,0,0,0,0,0,0,0,FS (fdf),15.12.2014,FS,619/14,0,Bericht über die Auswirkungen des Überschuldungsstatistikgesetzes sowie über die gegebenenfalls notwendige Weiterentwicklung,2014
0,1,0,0,0,1,0,0,1,0,1,0,0,Vk (fdf) - AS - In - U,15.12.2014,Vk,618/14,0,Siebente Verordnung zur Änderung gefahrgutrechtlicher Verordnungen,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,AV (fdf) - Fz,15.12.2014,AV,617/14,0,Erste Verordnung zur Änderung der Zweiten Verordnung zur Durchführung von EU-Sonderstützungsmaßnahmen im Sektor Obst und Gemüse im Jahr 2014,2014
,,,,,,,,,,,,,,,,08.12.2014,,616/14,,Erster Fortschrittsbericht Energiewende,2014
,,,,,,,,,,,,,,,,08.12.2014,,615/14,,Nationaler Aktionsplan Energieeffizienz,2014
0,0,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),11.12.2014,EU,614/14,0,Vorschlag für einen Beschluss des Rates zur Festlegung der Zusammensetzung des Ausschusses der Regionen COM(2014) 226 final,2014
,,,,,,,,,,,,,,,,11.12.2014,,613/14,,"Entwurf eines Gesetzes zu dem Abkommen vom 15. Mai 2014 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Polen über die Zusammenarbeit der Polizei-, Grenz- und Zollbehörden",2014
0,1,0,0,1,0,0,0,0,0,0,0,0,G (fdf) - AS,11.12.2014,G,612/14,0,"Entschließung des Bundesrates ""Kosten der Behandlungspflege in Einrichtungen nach dem Zwölften Buch Sozialgesetzbuch""",2014
,,,,,,,,,,,,,,,,05.12.2014,,611/14,,"Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zur Revision der Technischen Spezifikation für die Interoperabilität (TSI) zum Teilsystem ""Fahrzeuge - Lärm"" des konventionellen transeuropäischen Bahnsystems - TSI Noise (Beschluss 2011/229/EU vom 4. April 2011) und zur Weiterentwicklung des lärmabhängigen Trassenpreissystems",2014
,,,,,,,,,,,,,,,,05.12.2014,,610/14,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zur wirksamen Minderung und Kontrolle gesundheitlicher Lärmbelastung durch Motorradlärm,2014
,,,,,,,,,,,,,,,,09.12.2014,,609/14,,"Benennung eines Mitglieds und eines stellvertretenden Mitglieds für den Beirat der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",2014
0,0,0,0,0,1,0,0,0,0,0,1,0,EU (fdf) - In - Wi,09.12.2014,EU,608/14,0,Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates über harmonisierte Verbraucherpreisindizes und zur Aufhebung der Verordnung (EG) Nr. 2494/95,2014
0,1,0,0,0,1,1,0,1,0,1,1,1,U (fdf) - AS - AV - In - K - Vk - Wi - Wo,05.12.2014,U,607/14,0,Aktionsprogramm Klimaschutz 2020 der Bundesregierung,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),05.12.2014,Fz,606/14,0,"Haushaltsführung 2014 Mitteilung gemäß § 37 Absatz 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 2304 Titel 687 02 - Zahlungen an die Asiatische Entwicklungsbank, an den Asiatischen Entwicklungsfonds sowie an den Sonderfonds für Technische Hilfe - bis zur Höhe von 16.347 T€",2014
,,,,,,,,,,,,,,,,04.12.2014,,605/14,,Bericht der Bundesregierung über den Stand von Sicherheit und Gesundheit bei der Arbeit und über das Unfall- und Berufskrankheitengeschehen in der Bundesrepublik Deutschland im Jahre 2013,2014
0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),05.12.2014,Vk,604/14,0,"Verordnung zur Änderung der Anlage 1 des Übereinkommens vom 1. September 1970 über internationale Beförderungen leicht verderblicher Lebensmittel und über die besonderen Beförderungsmittel, die für diese Beförderungen zu verwenden sind (Zwölfte Verordnung zur Änderung des ATP-Übereinkommens)",2014
