0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,23.01.2006,EU,55/06,0,Vorschlag für einen Rahmenbeschluss des Rates über die Durchführung und den Inhalt des Austauschs von Informationen aus dem Strafregister zwischen den Mitgliedstaaten,2006
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,EU (fdf) - A - AS - G - U - Vk,20.01.2006,EU,54/06,0,Mitteilung der Kommission der Europäischen Gemeinschaften an den Rat und das Europäische Parlament: Überprüfung der Strategie für nachhaltige Entwicklung - Ein Aktionsprogramm,2006
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,20.01.2006,EU,53/06,0,Grünbuch der Kommission der Europäischen Gemeinschaften über die Kompetenzkonflikte und den Grundsatz ne bis in idem in Strafverfahren,2006
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),20.01.2006,EU,52/06,0,"Bericht über die Anwendung des Subsidiaritätsprinzips im Jahr 2004 (""Subsidiaritätsbericht 2004"")",2006
,,,,,,,,,,,,,,,,20.01.2006,,51/06,,Entwurf eines Gesetzes zur Bekämpfung der Zwangsheirat und zum besseren Schutz der Opfer von Zwangsheirat (Zwangsheirat-Bekämpfungsgesetz),2006
,,,,,,,,,,,,,,,,20.01.2006,,50/06,,Entwurf eines Gesetzes zur Vermeidung von Rückfalltaten gefährlicher junger Gewalttäter,2006
,,,,,,,,,,,,,,,,20.01.2006,,49/06,,Entwurf eines Gesetzes zur Änderung des Bundesbesoldungsgesetzes,2006
,,,,,,,,,,,,,,,,20.01.2006,,48/06,,Entwurf eines Stalking-Bekämpfungsgesetzes,2006
,,,,,,,,,,,,,,,,20.01.2006,,47/06,,"Entwurf eines Gesetzes zur Öffnung des Bundesrechts für die Zusammenführung von Gerichten der Verwaltungs-, Sozial- und Finanzgerichtsbarkeit in den Ländern (Zusammenführungsgesetz)",2006
,,,,,,,,,,,,,,,,20.01.2006,,46/06,,Entwurf eines Gesetzes zur Änderung des Grundgesetzes (Artikel 92 und 108),2006
,,,,,,,,,,,,,,,,20.01.2006,,45/06,,Entwurf eines ... Gesetzes zur Änderung des Sozialgerichtsgesetzes,2006
,,,,,,,,,,,,,,,,20.01.2006,,44/06,,Entwurf eines Gesetzes zur Verbesserung der Bekämpfung der Jugenddelinquenz,2006
,,,,,,,,,,,,,,,,20.01.2006,,43/06,,"Entwurf eines Gesetzes zur Änderung der §§ 1360, 1360a BGB",2006
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf) - AS,19.01.2006,U,42/06,0,Verordnung zur Änderung der Rohrfernleitungsverordnung,2006
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,EU (fdf) - In - R,19.01.2006,EU,41/06,0,Vorschlag für einen Beschluss des Rates über die Übermittlung von aus den Tätigkeiten der Sicherheits- und Nachrichtendienste resultierenden Informationen über terroristische Straftaten,2006
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - AS - FJ - FS - In - Wi,19.01.2006,Fz,40/06,0,Entwurf eines Gesetzes zur steuerlichen Förderung von Wachstum und Beschäftigung,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AS (fdf) - Fz,19.01.2006,AS,39/06,0,Entwurf eines Gesetzes zur Änderung von Vorschriften des Sozialen Entschädigungsrechts und des Gesetzes über einen Ausgleich von Dienstbeschädigungen im Beitrittsgebiet,2006
