AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
,,,,,,,,,,,,,,,,10.06.2002,,575/02,,Entschließung des Europäischen Parlaments zu der Mitteilung der Kommission an den Rat und das Europäische Parlament - 10 Jahre nach Rio: Vorbereitung auf den Weltgipfel für nachhaltige Entwicklung im Jahre 2002,2002
,,,,,,,,,,,,,,,,10.06.2002,,574/02,,Entschließung des Europäischen Parlaments zu der Lage im Irak elf Jahre nach dem Golfkrieg,2002
,,,,,,,,,,,,,,,,10.06.2002,,573/02,,Entschließung des Europäischen Parlaments zur Reform des Rates und zur Transparenz,2002
,,,,,,,,,,,,,,,,10.06.2002,,572/02,,Entschließung des Europäischen Parlaments zu der Empfehlung der Kommission für die Grundzüge der Wirtschaftspolitik der Mitgliedstaaten und der Gemeinschaft im Jahr 2002,2002
,,,,,,,,,,,,,,,,10.06.2002,,571/02,,Entschließung des Europäischen Parlaments zu der Mitteilung der Kommission an den Rat: Stärkung der transatlantischen Beziehungen: Mehr Strategie und Ergebnisorientiertheit,2002
,,,,,,,,,,,,,,,,10.06.2002,,570/02,,Entschließung des Europäischen Parlaments zu der Mitteilung der Kommission an den Rat über die Europäische Union und das Kaliningrader Gebiet,2002
,,,,,,,,,,,,,,,,10.06.2002,,569/02,,Entschließung des Europäischen Parlaments zu der jährlichen Bewertung der Durchführung der Stabilitäts- und Konvergenzprogramme (Artikel 99 Absatz 4 EG-Vertrag),2002
,,,,,,,,,,,,,,,,10.06.2002,,568/02,,Entschließung des Europäischen Parlaments zur Europa-Mittelmeer-Konferenz der Außenminister in Valencia,2002
,,,,,,,,,,,,,,,,10.06.2002,,567/02,,Legislative Entschließung des Europäischen Parlaments zu dem Vorschlag für einen Beschluss des Rates über den Abschluss des Abkommens über die wissenschaftlich-technische Zusammenarbeit zwischen der Europäischen Gemeinschaft und der Republik Indien,2002
,,,,,,,,,,,,,,,,10.06.2002,,566/02,,"Entschließung des Europäischen Parlaments zu dem Weißbuch der Kommission ""Neuer Schwung für die Jugend Europas""",2002
,,,,,,,,,,,,,,,,10.06.2002,,565/02,,"Entschließung des Europäischen Parlaments zu der Mitteilung der Kommission an den Rat, das Europäische Parlament, den Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen über die Zusammenarbeit für die Zukunft des Tourismus in Europa",2002
,,,,,,,,,,,,,,,,21.06.2002,,562/02,,Entwurf eines Gesetzes zur Änderung der Strafprozessordnung (§ 418 Abs. 1 StPO),2002
,,,,,,,,,,,,,,,,21.06.2002,,561/02,,"Entwurf eines Gesetzes zum verbesserten Schutz der Öffentlichkeit vor angedrohten und vorgetäuschten Straftaten (""Trittbrettfahrergesetz"")",2002
,,,,,,,,,,,,,,,,21.06.2002,,560/02,,Entwurf eines Gesetzes zur Förderung humanitärer Auslandseinsätze (FHAG),2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.06.2002,Wi,559/02,0,Gesetz zu dem Internationalen Kaffee-Übereinkommen von 2001,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.06.2002,Wi,558/02,0,"Gesetz zu den Änderungen vom 17. November 2000 des Übereinkommens vom 20. August 1971 über die Internationale Fernmeldesatellitenorganisation ""INTELSAT""",2002
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),21.06.2002,U,557/02,0,Gesetz zu den Protokollen zum Übereinkommen vom 7. November 1991 zum Schutz der Alpen (Alpenkonvention),2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,556/02,0,Gesetz zu dem Zweiten Protokoll vom 19. Juni 1997 zum Übereinkommen über den Schutz der finanziellen Interessen der Europäischen Gemeinschaften,2002
,,,,,,,,,,,,,,,,24.06.2002,,555/02,,Empfehlung des Europäischen Parlaments an den Rat zur künftigen Entwicklung von Europol und zu seiner vollen Integration in das institutionelle System der Europäischen Union,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,554/02,0,"Gesetz zu dem Übereinkommen vom 26. Mai 1997 über die Bekämpfung der Bestechung, an der Beamte der Europäischen Gemeinschaften oder der Mitgliedstaaten der Europäischen Union beteiligt sind",2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,553/02,0,"Gesetz zur Ausführung des Zweiten Protokolls vom 19. Juni 1997 zum Übereinkommen über den Schutz der finanziellen Interessen der Europäischen Gemeinschaften, der Gemeinsamen Maßnahme betreffend die Bestechung im privaten Sektor vom 22. Dezember 1998 und des Rahmenbeschlusses vom 29. Mai 2000 über die Verstärkung des mit strafrechtlichen und anderen Sanktionen bewehrten Schutzes gegen Geldfälschung im Hinblick auf die Einführung des Euro",2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,552/02,0,Gesetz zur Ausführung des Zusatzprotokolls vom 18. Dezember 1997 zum Übereinkommen über die Überstellung verurteilter Personen,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,551/02,0,Gesetz zu dem Zusatzprotokoll vom 18. Dezember 1997 zum Übereinkommen über die Überstellung verurteilter Personen,2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.06.2002,In,550/02,0,Zweites Gesetz zur Europäischen Charta der Regional- oder Minderheitensprachen des Europarates vom 5. November 1992,2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.06.2002,In,549/02,0,Gesetz zu den Änderungen vom 15. Juni 1999 des Übereinkommens zum Schutz des Menschen bei der automatischen Verarbeitung personenbezogener Daten und zu dem Zusatzprotokoll vom 8. November 2001 zu diesem Übereinkommen,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),21.06.2002,Fz,548/02,0,Gesetz zu dem Revisionsprotokoll vom 12. März 2002 zu dem Abkommen vom 11. August 1971 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft zur Vermeidung der Doppelbesteuerung auf dem Gebiete der Steuern vom Einkommen und vom Vermögen,2002
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),21.06.2002,EU,547/02,0,Gesetz zu dem Stabilisierungs- und Assoziierungsabkommen vom 29. Oktober 2001 zwischen den Europäischen Gemeinschaften und ihren Mitgliedstaaten einerseits und der Republik Kroatien andererseits,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),21.06.2002,AS,546/02,0,Gesetz zu dem Abkommen vom 13. Dezember 2000 zwischen der Bundesrepublik Deutschland und Australien über Soziale Sicherheit,2002
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Wi (fdf) - K,21.06.2002,Wi,545/02,0,Gesetz zur Regelung der Preisbindung bei Verlagserzeugnissen,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.06.2002,Wi,544/02,0,Drittes Gesetz zur Änderung des Postgesetzes,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.06.2002,Wi,543/02,0,Drittes Gesetz zur Änderung der Gewerbeordnung und sonstiger gewerberechtlicher Vorschriften,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.06.2002,Wi,542/02,0,Gesetz über die Feststellung des Wirtschaftsplans des ERP-Sondervermögens für das Jahr 2003 (ERP-Wirtschaftsplangesetz 2003),2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,541/02,0,Gesetz zur Anpassung von Rechtsvorschriften an veränderte Zuständigkeiten oder Behördenbezeichnungen innerhalb der Bundesregierung sowie zur Änderung des Unterlassungsklagengesetzes und des Außenwirtschaftsgesetzes,2002
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,21.06.2002,R,540/02,0,Gesetz zur Änderung des Ordnungswidrigkeitenverfahrensrechts,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,539/02,0,Sechstes Gesetz zur Änderung des Strafvollzugsgesetzes,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,538/02,0,Gesetz zur Änderung des Gerichtsverfassungsgesetzes,2002
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,21.06.2002,R,537/02,0,Sechstes Gesetz zur Änderung des Bundesverfassungsgerichtsgesetzes,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,536/02,0,Gesetz zu dem Internationalen Übereinkommen vom 15. Dezember 1997 zur Bekämpfung terroristischer Bombenanschläge,2002
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,In (fdf) - Fz - G,21.06.2002,In,535/02,0,Gesetz über eine finanzielle Hilfe für Dopingopfer der DDR (Dopingopfer-Hilfegesetz - DOHG),2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.06.2002,In,534/02,0,Drittes Gesetz zur Änderung verwaltungsverfahrensrechtlicher Vorschriften,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),21.06.2002,Fz,533/02,0,Neuntes Gesetz zur Änderung des Gesetzes über das Branntweinmonopol,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),21.06.2002,Fz,532/02,0,"Zweites Gesetz zur Änderung des Gesetzes zur Errichtung einer Stiftung ""Erinnerung, Verantwortung und Zukunft""",2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),21.06.2002,R,531/02,0,Gesetz zur Änderung des Grundgesetzes (Artikel 96),2002
,,,,,,,,,,,,,,,,14.06.2002,,530/02,,Gesetz zu dem Protokoll vom 3. Juni 1999 betreffend die Änderung des Übereinkommens vom 9. Mai 1980 über den internationalen Eisenbahnverkehr (COTIF),2002
,,,,,,,,,,,,,,,,14.06.2002,,529/02,,Gesetz zur Änderung des Bewachungsgewerberechts,2002
,,,,,,,,,,,,,,,,12.06.2002,,528/02,,... Strafrechtsänderungsgesetz - § 129b StGB (... StrÄndG),2002
,,,,,,,,,,,,,,,,12.06.2002,,527/02,,Gesetz zur Einführung des Völkerstrafgesetzbuches,2002
,,,,,,,,,,,,,,,,12.06.2002,,526/02,,Gesetz zur Änderung des Berufsbildungsgesetzes und des Arbeitsgerichtsgesetzes,2002
,,,,,,,,,,,,,,,,12.06.2002,,525/02,,Sechstes Gesetz zur Änderung des Hochschulrahmengesetzes (6. HRGÄndG),2002
,,,,,,,,,,,,,,,,14.06.2002,,524/02,,Gesetz zur Neuregelung des Waffenrechts (WaffRNeuRegG),2002
,,,,,,,,,,,,,,,,14.06.2002,,523/02,,Gesetz zur Änderung des Apothekengesetzes,2002
,,,,,,,,,,,,,,,,14.06.2002,,522/02,,Gesetz zur Neuregelung des Zollfahndungsdienstes (Zollfahndungsneuregelungsgesetz - ZFnrG),2002
,,,,,,,,,,,,,,,,12.06.2002,,521/02,,Gesetz zur Neuorganisation des gesundheitlichen Verbraucherschutzes und der Lebensmittelsicherheit,2002
,,,,,,,,,,,,,,,,12.06.2002,,520/02,,Verbraucherinformationsgesetz und Gesetz zur Nutzung von Daten zum Verbraucherschutz,2002
,,,,,,,,,,,,,,,,14.06.2002,,519/02,,Gesetz zur Durchführung der Rechtsakte der Europäischen Gemeinschaft über die Etikettierung von Fischen und Fischereierzeugnissen (Fischetikettierungsgesetz - FischEtikettG),2002
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FJ (fdf) - Fz,12.06.2002,FJ,518/02,0,Siebte Verordnung zur Neufestsetzung der Beträge nach § 7 Abs. 1 des Gesetzes zur Hilfe für Frauen bei Schwangerschaftsabbrüchen in besonderen Fällen,2002
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,R (fdf) - Fz - In,12.06.2002,R,517/02,0,Entwurf eines Gesetzes zur Erweiterung des Einsatzes der DNA-Analyse bei Straftaten mit sexuellem Hintergrund,2002
,,,,,,,,,,,,,,,,12.06.2002,,516/02,,Entwurf eines Gesetzes zur Rücknahme der Erhöhungsstufe 2003 bei der ökologischen Steuerreform,2002
,,,,,,,,,,,,,,,,05.06.2002,,515/02,,Bericht der Bundesregierung über den Stand der Entwicklungen und Reformmaßnahmen bei der medialen Außenrepräsentanz,2002
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,12.06.2002,R,514/02,0,Entschließung des Bundesrates zur Stärkung der Rechte von Angehörigen Getöteter im Strafverfahren,2002
,,,,,,,,,,,,,,,,12.06.2002,,513/02(neu),,Entschließung des Bundesrates zur verbesserten Bekämpfung der Organisierten Kriminalität,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),14.06.2002,Fz,512/02,0,Gesetz zur Steuerfreistellung von Arbeitnehmertrinkgeldern,2002
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,FJ (fdf) - Fz - In - K - R,14.06.2002,FJ,511/02,0,Jugendschutzgesetz (JuSchG),2002
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A (fdf) - Fz - G,13.06.2002,A,510/02,0,Gesetz zur Änderung futtermittelrechtlicher Vorschriften sowie zur Änderung sonstiger Gesetze,2002
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Vk (fdf) - In - U,12.06.2002,Vk,509/02,0,Entschließung des Bundesrates zur Sicherung des Anhörungsrechts von Kommunen bei der Festlegung oder Änderung von Flugrouten und Warteräumen,2002
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,EU (fdf) - AS - Fz - In - Wi,03.06.2002,EU,508/02,0,"Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates (EG) zur Änderung der Verordnung (EG) Nr. 2223/96 des Rates im Hinblick auf die Fristen für die Übermittlung der Hauptaggregate der Volkswirtschaftlichen Gesamtrechnungen, die Ausnahmeregelungen betreffend die Übermittlung der Hauptaggregate der Volkswirtschaftlichen Gesamtrechnungen und die Übermittlung von in geleisteten Arbeitsstunden ausgedrückten Beschäftigungsdaten",2002
,,,,,,,,,,,,,,,,06.06.2002,,507/02,,Entwurf eines Gesetzes zum Schutz vor schweren Wiederholungstaten durch nachträgliche Anordnung der Unterbringung in der Sicherungsverwahrung,2002
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,R (fdf) - FJ - FS - G - In,06.06.2002,R,506/02,0,Entwurf eines Gesetzes zur Regelung der anonymen Geburt,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),06.06.2002,Wi,505/02,0,Zweite Verordnung zur Änderung der Telekommunikations-Kundenschutzverordnung,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),07.06.2002,R,504/02,0,Gesetz zur Einführung der vorbehaltenen Sicherungsverwahrung,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,R (fdf) - Wi,07.06.2002,R,503/02,0,Gesetz zur Änderung des Rechts der Vertretung durch Rechtsanwälte vor den Oberlandesgerichten (OLG-Vertretungsänderungsgesetz - OLGVertrÄndG),2002
,,,,,,,,,,,,,,,,05.06.2002,,502/02,,"Bericht der Bundesregierung über Beiträge, Aufgaben und Effizienz der Industrie- und Handelskammern",2002
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - FS - Wi,03.06.2002,EU,501/02,0,Nationaler Strategiebericht Alterssicherung (NSB),2002
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FJ (fdf),03.06.2002,FJ,500/02,0,Dritter Bericht der Bundesregierung über den Anteil von Frauen in wesentlichen Gremien im Einflussbereich des Bundes,2002
,,,,,,,,,,,,,,,,07.06.2002,,499/02,,Wahl des Vorsitzenden des Ausschusses für Auswärtige Angelegenheiten,2002
,,,,,,,,,,,,,,,,31.05.2002,,498/02,,Verbraucherinformationsgesetz und Gesetz zur Nutzung von Daten zum Verbraucherschutz,2002
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Vk (fdf) - AS - G - In,31.05.2002,Vk,497/02,0,Verordnung zur Änderung der Fahrerlaubnis-Verordnung und anderer straßenverkehrsrechtlicher Vorschriften (FeVÄndV),2002
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,U (fdf) - A - Vk,30.05.2002,U,496/02,0,Erste Verordnung zu Änderungen der Anlagen III und IV zum Übereinkommen von 1992 über den Schutz der Meeresumwelt des Ostseegebiets (1. Ostseeschutz-Änderungsverordnung),2002
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),30.05.2002,U,495/02,0,Verordnung zur Änderung des Abkommens vom 16. Juni 1995 zur Erhaltung der afrikanisch-eurasischen wandernden Wasservögel,2002
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,U (fdf) - A - Fz - G,30.05.2002,U,494/02,0,Zweite Verordnung zur Änderung der Schadstoff-Höchstmengenverordnung,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wo (fdf),14.06.2002,Wo,493/02,0,Gesetz zur Änderung wohnungsrechtlicher Vorschriften,2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),14.06.2002,In,492/02,0,Gesetz zur Verbesserung der Bekämpfung der Geldwäsche und der Bekämpfung der Finanzierung des Terrorismus (Geldwäschebekämpfungsgesetz),2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),07.06.2002,Fz,491/02,0,Gesetz zur Änderung des Solidarpaktfortführungsgesetzes,2002
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Fz (fdf) - A - U - Wi,07.06.2002,Fz,490/02,0,Gesetz zur Änderung des Mineralölsteuergesetzes und anderer Gesetze,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),14.06.2002,AS,489/02,0,Gesetz zur Einführung einer kapitalgedeckten Hüttenknappschaftlichen Zusatzversicherung und zur Änderung anderer Gesetze (Hüttenknappschaftliches Zusatzversicherungs-Neuregelungs-Gesetz - HZvNG),2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),07.06.2002,A,488/02,0,Elftes Gesetz zur Änderung des Arzneimittelgesetzes,2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),29.05.2002,Vk,487/02,0,"Verordnung zur Änderung der Anlage 1 des Übereinkommens vom 1. September 1970 über internationale Beförderungen leicht verderblicher Lebensmittel und über die besonderen Beförderungsmittel, die für diese Beförderungen zu verwenden sind (Dritte Verordnung zur Änderung des ATP)",2002
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,U (fdf) - Wi,29.05.2002,U,486/02,0,Erste Verordnung zur Änderung der Prüfnachweisverordnung,2002
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,In (fdf) - Fz,29.05.2002,In,485/02,0,Verordnung zur Umstellung dienstrechtlicher Vorschriften auf Euro,2002
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - AS - In - Wi,29.05.2002,Fz,484/02,0,Verordnung über konjunkturstatistische Erhebungen in bestimmten Dienstleistungsbereichen (Konjunkturstatistikverordnung - KonjStatV),2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.05.2002,Fz,483/02,0,Verordnung zur Durchführung von § 5 Abs. 4 des Finanzverwaltungsgesetzes,2002
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AS (fdf) - G,29.05.2002,AS,482/02,0,Verordnung zur Änderung der Berufskrankheiten-Verordnung (BKV-ÄndV),2002
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A (fdf) - Fz - G,29.05.2002,A,481/02,0,"Verordnung über Ausnahmen von der Verordnung (EG) Nr. 999/2001 des Europäischen Parlaments und des Rates vom 22. Mai 2001 mit Vorschriften zur Verhütung, Kontrolle und Tilgung bestimmter spongiformer Enzephalopathien (EG-TSE-Ausnahmeverordnung)",2002
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - G,29.05.2002,A,480/02,0,"Erste Verordnung zur Änderung der Verordnung über das Verbot der Einfuhr bestimmter Futtermittel, Zusatzstoffe oder Vormischungen aus China",2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),29.05.2002,A,479/02,0,Verordnung zur Änderung des Rinder- und Schafprämienrechts und zur Änderung der Verordnung über gesetzliche Handelsklassen für Rindfleisch,2002
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A (fdf) - Fz - G,29.05.2002,A,478/02,0,Zweite Verordnung zur Änderung der Verordnung zur fleischhygienerechtlichen Untersuchung von geschlachteten Rindern auf BSE,2002
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,G (fdf) - FJ - FS - Fz - K,31.05.2002,G,477/02,0,Entwurf eines Gesetzes über die Berufe in der Krankenpflege sowie zur Änderung des Krankenhausfinanzierungsgesetzes,2002
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,EU (fdf) - In - K - R,24.05.2002,EU,476/02,0,Vorschlag für einen Rahmenbeschluss des Rates über Angriffe auf Informationssysteme,2002
,,,,,,,,,,,,,,,,28.05.2002,,475/02,,Benennung eines Mitglieds des Beirates bei der Regulierungsbehörde für Telekommunikation und Post,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.05.2002,Fz,474/02,0,Haushaltsführung 2002. Über- und außerplanmäßige Ausgaben und Verpflichtungsermächtigungen im ersten Vierteljahr des Haushaltsjahres 2002,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),28.05.2002,A,473/02,0,Verordnung zur Änderung der Zucker-Quoten-Verordnung und zur Aufhebung der Zucker-Mindestlagerabgaben-Verordnung,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.05.2002,Fz,472/02,0,Rechnung des Bundesrechnungshofes für das Haushaltsjahr 2001 - Einzelplan 20 -,2002
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,EU (fdf) - Fz - K,21.05.2002,EU,471/02(neu),0,Vorschlag für einen Beschluss des Europäischen Parlaments und des Rates zur Änderung des Beschlusses Nr. 253/2000/EG über die Durchführung der zweiten Phase des gemeinschaftlichen Aktionsprogramms im Bereich der allgemeinen Bildung SOKRATES,2002
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EU (fdf) - R,21.05.2002,EU,470/02,0,Vorschlag für eine Verordnung des Rates zur Einführung eines europäischen Vollstreckungstitels für unbestrittene Forderungen,2002
,,,,,,,,,,,,,,,,24.05.2002,,469/02,,Entwurf eines Gesetzes über eine einmalige Entschädigung an die Heimkehrer aus dem Beitrittsgebiet (Heimkehrerentschädigungsgesetz),2002
,,,,,,,,,,,,,,,,06.06.2002,,468/02,,Wahl des Vorsitzenden des Ausschusses für Frauen und Jugend,2002
,,,,,,,,,,,,,,,,31.05.2002,,467/02,,"Entwurf eines Gesetzes zur Änderung des Grundgesetzes (Staatsziel ""Tierschutz"")",2002
,,,,,,,,,,,,,,,,31.05.2002,,466/02,,Entwurf eines Gesetzes zur Änderung des Grundgesetzes (Staatsziel Tierschutz),2002
,,,,,,,,,,,,,,,,31.05.2002,,465/02,,Entwurf eines Gesetzes zur Regelung der Zuständigkeit für die Anordnung einer DNA-Untersuchung bei Spuren,2002
,,,,,,,,,,,,,,,,31.05.2002,,464/02,,Entwurf eines ... Gesetzes zur Änderung des Gentechnikgesetzes,2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,463/02,0,Gesetz zu dem Vertrag vom 18. Oktober 2001 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Durchführung der Flugverkehrskontrolle durch die Schweizerische Eidgenossenschaft über deutschem Hoheitsgebiet und über Auswirkungen des Betriebes des Flughafens Zürich auf das Hoheitsgebiet der Bundesrepublik Deutschland (Gesetz zu dem deutsch-schweizerischen Vertrag vom 18. Oktober 2001),2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),31.05.2002,In,462/02,0,Gesetz zu dem Protokoll vom 30. November 2000 zur Änderung des Europol-Übereinkommens,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Wi (fdf) - Fz,31.05.2002,Wi,461/02,0,Gesetz zur Neuregelung der Energiestatistik und zur Änderung des Statistikregistergesetzes und des Umsatzsteuergesetzes,2002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),31.05.2002,Wi,460/02,0,Erstes Gesetz zur Änderung des Gesetzes zur Neuregelung des Energiewirtschaftsrechts,2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,459/02,0,Gesetz zur Erleichterung des Marktzugangs im Luftverkehr,2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,458/02,0,Gesetz zur Änderung des Straßenverkehrsgesetzes und anderer straßenverkehrsrechtlicher Vorschriften (StVRÄndG),2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,457/02,0,Fünftes Gesetz zur Änderung des Bundesfernstraßengesetzes (5. FStrÄndG),2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,456/02,0,Gesetz zur Änderung des Fernstraßenbauprivatfinanzierungsgesetzes und straßenverkehrsrechtlicher Vorschriften (FStrPrivFinÄndG),2002
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),31.05.2002,Vk,455/02,0,Gesetz zur Errichtung einer Verkehrsinfrastrukturfinanzierungsgesellschaft zur Finanzierung von Bundesverkehrswegen (Verkehrsinfrastrukturfinanzierungsgesellschaftsgesetz - VIFGG),2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),31.05.2002,R,454/02,0,Gesetz zur Änderung des Gesetzes zur Aufhebung nationalsozialistischer Unrechtsurteile in der Strafrechtspflege (NS-AufhGÄndG),2002
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,R (fdf) - A - In - K,31.05.2002,R,453/02,0,Gesetz zur Änderung des Grundgesetzes (Staatsziel Tierschutz),2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),31.05.2002,R,452/02,0,Gesetz zur Änderung der Strafprozessordnung,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),31.05.2002,R,451/02,0,Gesetz zur Änderung des Pflichtversicherungsgesetzes und anderer versicherungsrechtlicher Vorschriften,2002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),31.05.2002,R,450/02,0,"Gesetz zur weiteren Reform des Aktien- und Bilanzrechts, zu Transparenz und Publizität (Transparenz- und Publizitätsgesetz)",2002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),31.05.2002,In,449/02,0,Zweites Gesetz zur Änderung des Sprengstoffgesetzes und anderer Vorschriften (2. SprengÄndG),2002
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,G (fdf) - U,31.05.2002,G,448/02,0,Zweites Gesetz zur Änderung des Gentechnikgesetzes (2. GenTG-ÄndG),2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),31.05.2002,Fz,447/02(neu),0,Zweites Gesetz zur Änderung des Kraftfahrzeugsteuergesetzes,2002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),31.05.2002,Fz,446/02,0,Gesetz zur Änderung des Gesetzes zum NATO-Truppenstatut und anderer Gesetze (Verteidigungslastenzuständigkeitsänderungsgesetz - VertLastÄndG),2002
